Mensagem,label_ids,label_names,LLM_CORRETO (S/N),OBSERVACAO_HUMANA
Acabei de ver q na Rússia o Putin mandou jogar fora todas as vacinas,2.1,Fabricated Studies,,
"MUDEM DE OPERADORA URGENTE!!! Mano tecnologia de localização em vacinas juntos com 5G, pesquisem😡☝️☝️☝️☝️👊👊👊🇧🇷","2.3,4.2,7.1","Conspiracy,Pseudoscientific Claims,Viral Myths",,
ELE QUE PAGUE A VACINA CHINES DELE. SERÁ QUE ELE PENSA QUE BOLSONARO É OTARIO COMO ELE ????? AINDA NÃO SABE QUE OS BRASILEIROS NÃO VAO TOMAR ESSA MALDITA VACINA ???? NOSSO PRESIDENTE TEM E TERÁ VACINA CONFIAVEL PARA TODOS OS BRASILEIROS.,"4.1,4.5","Alarmism,Autonomy Rights",,
Demissão por recusa à vacina da Covid-19 é legal? Veja o que dizem os especialistas   *confira aqui:* https://www.empregabilidadebrasil.com/2021/11/demissao-por-recusa-vacina-da-covid-19.html *compartilhe para todos*,0,Not misinformation,,
Variante Delta se espalha entre os vacinados  https://terrabrasilnoticias.com/2021/06/variante-delta-se-espalha-entre-os-vacinados/,5.1,Imperfect Protection,,
"O que eu acho incrível, é o pavor que Bolsonaristas possuem de tomar vacina. Devem ter medo de doar sangue, etc...",0,Not misinformation,,
"*LEMBRETE : As vacinas ainda estão em testes,todas elas e ainda vem mais por aí.."" Se as vacinas funcionam, porquê na Europa e outros países a doença está aumentando ??""","1.1,4.1,5.1","Anecdotal Evidence,Alarmism,Imperfect Protection",,
CCZ: Vacinação antirrábica neste final de semana no Jardim São Benedito https://www.tribunanf.com.br/ccz-vacinacao-antirrabica-neste-final-de-semana-no-jardim-sao-benedito/,0,Not misinformation,,
Excelente negócio esse de vacina hein ... 😁😁😁😁👍🏻✌🏻,0,Not misinformation,,
O desastre das vacinas!,4.1,Alarmism,,
Eu te disse: fica firme. Empresa não pode demitir empregado por justa causa por não apresentar o cartão de vacina.,0,Not misinformation,,
"Os cientistas quer controlar o vírus, achar a vacina, antes de gerar uma nova mutação.",2.3,Conspiracy,,
E a vacina tem chip,7.1,Viral Myths,,
"Desarmaram o povo na australia, agora é o governo, armado até os dentes, contra mulheres e crianças, sem a proteção dos seus maridos e pais. Neste caso a senhora de 60 anos foi colocada no camburão porque não apresentou carteira de vacinação.","2.3,4.1,6.3","Conspiracy,Alarmism,Unsafe Administration",,
"*Porque Durante Décadas Não se Pode Discriminar nas Empresas: Aidéticos, Tuberculosos, Usuários de Drogas, etc. e Hoje SE DISCRIMINA os NÃO VACINADOS ??* 🐁🐀🤮🤮🤮😡😡🙏🙌🇧🇷🇧🇷 https://youtu.be/SbxMg19tbvs 🇧🇷 *Espetáculo Alexandre Garcia* 👏🏿👏🏽👏🏻👏🏿👏🏽😍😍👏🏻🇧🇷✌️",4.5,Autonomy Rights,,
"antivax desinformadores burros, as pessoas deixam de se vacinar por causa das mentiras deles e acabam morrendo desnecessariamente",0,Not misinformation,,
"*Quase 7 milhões de doses bivalentes foram aplicadas na população. Veja quem pode se vacinar*

https://portaltocanews.com.br/noticia/9033/quase-7-milhoes-de-doses-bivalentes-foram-aplicadas-na-populacao-veja-quem-pode-se-vacinar",0,Not misinformation,,
*Justiça Federal determina que Ceará priorize vacinação de idosos – Publico A* https://publicoa.com.br/justica-federal-determina-que-ceara-priorize-vacinacao-de-idosos/,0,Not misinformation,,
Nova variante em Botswana Resistência a qualquer vacina Caiu a bolsa no mundo inteiro Agora já era Nasdac caiu Ibovespa caiu Caiu tudo  Estamos lascados,4.1,Alarmism,,
China iniciará testes clínicos de vacina contra coronavírus  - http://r7.com/x_3y,0,Not misinformation,,
😳 o médico não vai te pedir comprovante vacinal,0,Not misinformation,,
"Estou trabalhando direto, sem parar, desde que começou está pandemia, graças a Deus, precisamos da vacina más não com a urgência que estão pregando.",5.4,Low Disease Risk,,
"https://n.itaporamsnews.com.br/109567 / Para construir a nova vacina, os pesquisadores da USP colocaram uma proteína do novo coronavírus dentro de uma nanopartícula, criada a partir de um substrato natural.",0,Not misinformation,,
"Assinem pessoal Mesmo que vocês tenham se vacinado Não é pela vacina é pela nossa liberdade, hoje é isso, amanhã será o que?",4.5,Autonomy Rights,,
"Tá certo! Vou buscar seu comentário sobre essa pergunta. E postar, depois que atestei que és de esquerda venho arquivando suas respostas, igual falou da vacina que não é confiável","1.1,3.1","Anecdotal Evidence,Alternative Products/Therapies",,
e pros apoiadores fala pra nao tomar vacina e se curar com cloroquina,"3.1,3.2","Alternative Products/Therapies,Alternatives to Vaccination",,
E vão ter pais idiotas que vão dar a vacina,4.1,Alarmism,,
"O resultado de quem tomar a vacina,  espero que ñ seja esse, porque o Brasil é o único país q tem os voluntários,  nem lá na China, onde a vacina foi produzida,  num teve voluntários,  ou seja as cobaias","2.3,4.1,6.2","Conspiracy,Alarmism,Specific Side Effects",,
Este fdp incluiu aí vacinas boas( já testadas) e tb a Covid que é uma vacina assassina é perigosa.,"4.1,6.2","Alarmism,Specific Side Effects",,
Saúde começa a distribuir nesta terça vacinas contra Covid-19 para trabalhadores da educação: https://www.radiotamandare.com/noticias/brasil/688877/1,0,Not misinformation,,
"Enfermeira injeta vacina da gripe em vez de contraceptiva, mulher engravida e dá à luz bebê doente  *Confira aqui:* https://www.ultimasnoticiasdobrasil.com/2020/11/enfermeira-injeta-vacina-da-gripe-em.html *Compartilhe para todos*",7.1,Viral Myths,,
*Alexandre Frota quer impor passaporte da vacina nas eleições*  https://serido360.com.br/alexandre-frota-quer-impor-passaporte-da-vacina-nas-eleicoes/,2.3,Conspiracy,,
*Vacina para o coronavírus deve estar disponível no 1º semestre de 2021*  https://www.expressodosertao.com.br/saude/vacina-para-o-coronavirus-deve-estar-disponivel-no-1o-semestre-de-2021/,0,Not misinformation,,
O Brasil está de luto desde a época que morreram 600 mil pessoas por falta vacina,4.1,Alarmism,,
"O governador da Bahia, Maranhão, Piauí, é outros estados tbm já tem contrato de compra assinado da Sputnik, só esperando a liberação da vacina pela ANVISA, mas só o Bozo não pode comprar vacina. 🤦🏻‍♂️",2.3,Conspiracy,,
Vacina contra a gripe engravida jovem no assusta população; veja detalhes  *Confira aqui:* https://www.ultimasnoticiasdobrasil.com/2021/05/vacina-contra-gripe-engravida-jovem-no.html *Compartilhe para todos*,"4.1,6.2","Alarmism,Specific Side Effects",,
São Paulo preocupado com com atestado da vacinação,0,Not misinformation,,
Tuberculose hanseníase e várias outras doenças que já existe vacina e morre gente até hoje delas,5.1,Imperfect Protection,,
agora eu tomo a vacina - só que não,4.5,Autonomy Rights,,
"COINCIDÊNCIAS BIZARRAS NA ARGENTINA:   O médico afirma que ocorreram no período 48 mil mortes na por COVID, de um universo de  43 mil pessoas vacinadas CONTRA A COVID...  O apresentador encerra o programa do nada !!!!","2.2,4.3","Selective Reporting,Correlation vs Causation",,
"Governo encomenda 100 milhões de unidades da vacina de Oxford; 1º lote chega em dezembro  Ufa, nos livramos da vacina chinesa! https://link.conexaopolitica.com.br/Cui6saL9X7sfW5WJ9",0,Not misinformation,,
"A Verdade das Vacinas é o Que irá Acontecer com Nosso País,  o Vídeo é De quase uma Hora mais vai deixar bem claro o que Esta para Acontecer...",4.1,Alarmism,,
*Exército exige vacinação e proíbe que militares espalhem FAKE NEWS(Mentiras)*   https://www.metropoles.com/brasil/exercito-exige-vacinacao-e-proibe-que-militares-espalhem-fake-news,0,Not misinformation,,
Vacina é ciência. Negar isso ou ir contra é absurdo,0,Not misinformation,,
Eu vi nossa querida Carla Zambeli dizer que o nosso presidente já comprou mais de 600 milhões de vacinas e mais de 95 milhões destribuidas em todo país 😲,0,Not misinformation,,
"Lembrando que vírus gripais ou SARS, como queiram,existem as ondas ,que só é possível cessar com vacina e imunização.",0,Not misinformation,,
Manaus inicia vacinação de adultos entre 45 e 49 anos com doenças preexistentes https://terrabrasilnoticias.com/2021/04/manaus-inicia-vacinacao-de-adultos-entre-45-e-49-anos-com-doencas-preexistentes/,0,Not misinformation,,
Rogério Araujo - VACINA PARA TODOS (@LRoger_Arq) tweetou: “Vou lá na CPI defender o presidente!” https://t.co/PKbexGQjPA (https://twitter.com/LRoger_Arq/status/1392523510166261760?s=20),0,Not misinformation,,
imaginem qual vacina será usada no Brasil   https://www.tijolaco.net/blog/corrida-pela-vacina-e-corrida-pelos-bilhoes/,"2.3,4.4","Conspiracy,Financial Misconduct",,
"Isso é seríssimo, a vacina da covid 19 . Todas podem estar contaminadas 👇  https://youtu.be/-Hi5tKFISsU","4.1,6.1","Alarmism,Direct Transmission",,
Efeito colateral da vacina👆👆👆,6.2,Specific Side Effects,,
Ainda bem que aquela vacina russa não chegou aqui.,4.1,Alarmism,,
A vacina  do covid.,0,Not misinformation,,
E as vacinas  nas crianças. Deus  salva o teu POVO,7.2,Religious/Ethical Beliefs,,
"*Inchaço e sangramento no cérebro após vacina matou locutora da BBC, assegura legista.* https://revistaoeste.com/mundo/morte-de-locutora-da-bbc-se-deu-por-complicacoes-da-vacina-da-astrazeneca-assegura-legista/","4.3,6.2","Correlation vs Causation,Specific Side Effects",,
"Negativo. 
A pessoa que tem esse pensamento vai se vacinar e ""segundo a cabeça dela"" ficará imune.
O cara que não se vacinou não afetará essa pessoa!",5.2,Herd Immunity,,
Confira a lista de doença que passam a ser prioritárias na vacinação da Covid-19 https://accesscanal.com/Confiramistadeque-1793,0,Not misinformation,,
*Pfizer reconhece aumento de riscos de miocardite com vacinas de mRNA para COVID-19* - https://medicospelavidacovid19.com.br/noticias/pfizer-reconhece-aumento-de-riscos-de-miocardite-com-vacinas-de-mrna-para-covid-19/,"2.2,4.1,6.2","Selective Reporting,Alarmism,Specific Side Effects",,
"Segundo Esdras Prado, vai ter vacinação forçada esse mês 💉❓ Será?👇","2.3,4.1","Conspiracy,Alarmism",,
Pq a vacinação impede o agravamento da doença não a infeção,0,Not misinformation,,
Qual é a teoria da conspiração que você advoga contra a vacina?,0,Not misinformation,,
"☝️ *➡️ QUEM LACRA, NÃO LUCRA*

*Bar se envolveu em polêmica ao exigir vacina e declarar abertamente seus posicionamentos políticos na Internet e em sua fachada*

Via @profpaulamarisa

tribunapr.uol.com.br/noticias/curit…
☝️😉😉😉😉😉
Canal
@OsPatriotas🇧🇷",0,Not misinformation,,
"Acho que foi no começo  do surto da fraudemia, não poderia falar da vacina,  rede esgoto enviou seus teleprontos nas redes stablechment, eram vdd, mas não são de hj🤔","2.3,2.4,4.1","Conspiracy,Censorship,Alarmism",,
"Na casa de boldonaro a PF vai verificar o cartao de vacina dele , na casa do luladrao a PF vai atrás dos milhoes roubado , ainda levou o luladrao e largou ele comendo cadeia 580 dias kkkkkkkkkkkkkk",0,Not misinformation,,
*Tocantins ultrapassa 10% da população vacinada contra a Covid-19*  *_@NortedoTocantins_*  https://www.nortedotocantins.com.br/04/2021/tocantins-ultrapassa-10-da-populacao-vacinada-contra-a-covid-19/,0,Not misinformation,,
"💉 💉 💉URGENTE! As VACINAS chegam a Fortaleza-Ceará e NÃO TEM NINGUÉM do governo do PT para receber! Cidadão patriota do Aeroporto indignado. DIVULGUEM até doerem os dedos!🇧🇷🇧🇷🇧🇷 Esses petistas não prestam! Ô gente ruim, matando o povo pelo poder!!!","2.3,4.1","Conspiracy,Alarmism",,
"https://youtu.be/lclS3hyrta4  Cidade modelo em vacinação no Brasil, Serrana/SP, tem 100% ""imunizados"" com a primeira dose e 56% com a segunda dose, aumenta em caso de óbitos por COVID",4.3,Correlation vs Causation,,
*Vacina contra o coronavírus será obrigatória na Austrália* https://www.serido360.com.br/2020/08/vacina-contra-o-coronavirus-sera.html,0,Not misinformation,,
Bom dia. Confira as principais notícias da manhã desta quarta-feira (02)  *COVID-19*: Ritmo da vacinação no Brasil já foi mais rápido. O que explica a lentidão?: https://bit.ly/3i7KbqN,0,Not misinformation,,
🇧🇷💉 *Brasil é o 4° País que mais aplicou vacina contra o Covid-19 no planeta* 💉🇧🇷 https://www.amazonpresse.com.br/2021/05/brasil-ultrapassa-marca-de-60-milhoes.html,0,Not misinformation,,
Sim a vacina da iminunidade coletiva mas sem número alto de mortes.,5.2,Herd Immunity,,
Enquanto isso na fila da vacinação,0,Not misinformation,,
Já tomou sua vacina hoje ou vc tem medo de virar jacaré?,0,Not misinformation,,
"Acredito que ele fez esse anúncio porque o presidente na live de quinta-feira anunciou a vacina da Fiocruz, a mídia brasileira não deu o menor crédito ao anúncio do presidente,   aí ele correu para tentar se promover.","2.3,2.4","Conspiracy,Censorship",,
https://m.facebook.com/story.php?story_fbid=4506510196137338&id=100003352065350 Então quer dizer que a vacina está matando idosos? É isso? Compartilhem!,"4.1,6.2","Alarmism,Specific Side Effects",,
"*[PÚBLICO A SAÚDE] Covid-19: Brasil bate recorde de vacinas aplicadas em um dia: 1,7 milhão – Publico A* https://publicoa.com.br/publico-a-saude-covid-19-brasil-bate-recorde-de-vacinas-aplicadas-em-um-dia-17-milhao/",0,Not misinformation,,
Bolsonaro revela dados sobre vacinação irregular de crianças e manda duro recado; VEJA VÍDEO https://terrabrasilnoticias.com/2022/01/bolsonaro-revela-dados-sobre-vacinacao-irregular-de-criancas-e-manda-duro-recado-veja-video/,"2.3,4.1,6.3","Conspiracy,Alarmism,Unsafe Administration",,
Primeira criança vacinada em SP,0,Not misinformation,,
"E olha que ir no cinema é a coisa que eu mais amo fazer no mundo, tá muito difícil esses meses sem cinema, mas não dá não, só depois da vacina",0,Not misinformation,,
"Oh inteligente essa vacina nem foi comprada.
Os governadores ficaram com mais da metade do dinheiro que seria pra COVID.
VAI se informar BB","2.3,4.4","Conspiracy,Financial Misconduct",,
"Graças a estas palhaçadas de vocês, os pais estão com medo de vacinar seus filhos de outras doenças inclusive de vacinas que você tem",4.1,Alarmism,,
"Ce ve, o único laboratório de nível 4 da china, que mexe com vírus perigoso pra fazer vacinas de ebola, aids, variola e o k7 a 4 era em wuhan","2.3,4.1,7.1","Conspiracy,Alarmism,Viral Myths",,
Bayern de Munique vive crise com cinco jogadores que se recusam a tomar vacina contra Covid-19 https://noticiasdopassaro.com.br/bayern-de-munique-vive-crise-com-cinco-jogadores-que-se-recusam-a-tomar-vacina-contra-covid-19/,4.5,Autonomy Rights,,
Os petistas invadiram postos de saúde pra roubar vacinas no rio g norte  São todos petistas claro  Bolsonaristas  è que nao são,2.3,Conspiracy,,
China pede permissão à OMS para basicamente dominar o mundo -  Passaporte da Vacina,"2.3,4.1","Conspiracy,Alarmism",,
https://youtu.be/jC3Zl1WMBqg   --##  ESSA VACINA  EU TOMO ##--,0,Not misinformation,,
*POPULAÇÃO DE BOTUCATU* PEDE PRESENÇA DE BOLSONARO NA VACINAÇÃO EM MASSA DO DIA: 16 DE MAIO *VEM PRÁ BOTUCATU BOLSONARO* _Bóra Compartilhar para Viralizar e chegar no Presidente_   https://youtu.be/mIYh5B7F7jo,0,Not misinformation,,
AVISAR POVO BRASIL O QUE É VÍCIO SODOMIA?? ESTE AVISO É VACINA EFICIENTE  EFICAZ RESULTADO  VELOCIDADE LUZ ENERGIA NATURAL CONHECIMENTO VIDA  SALVADOR MESSIAS ESPERADO É AMOR.,"3.2,4.2,7.2","Alternatives to Vaccination,Pseudoscientific Claims,Religious/Ethical Beliefs",,
https://veja.abril.com.br/mundo/russia-recomenda-42-dias-sem-alcool-e-reclusao-apos-vacina/   42 dias sem álcool é complicado kkkkk,0,Not misinformation,,
100 milhões de vacinas.,0,Not misinformation,,
Veja esta matéria: https://www.portalsbn.com/artigo/adolescentes-serao-vacinados-junto-com-os-adultos-acima-dos-18-anos - É notícia? Tá no Portal SBN | Sistema Brasileiro de Notícias!,0,Not misinformation,,
"*OLHA A VACINA PARA EXTERMÍNIO DA  MUNDIAL... TODAS COM EXCESSO DE GRAFENO PRA CAUSAR EMBOLIA PULMONAR , TROMBOSE E INFARTO. MÍDIA PODRE FINANCIADA PELO ESQUEMA DA NOVA ORDEM MUNDIAL! 🙉 LAMENTÁVEL.*","2.3,4.1,4.4,6.2","Conspiracy,Alarmism,Financial Misconduct,Specific Side Effects",,
*Você colocaria seu filho de 3 anos como cobaia em um experimento?*  *Em Cariacica-ES irão vacinar 200 crianças a partir de 3 anos no próximo domingo (06).*    https://alexandrefernandes.substack.com/p/os-pequenos-ratinhos-de-laboratorio,"4.1,6.4","Alarmism,High-Risk Groups",,
*AGORA VAI!* Exército brasileiro começou a vacinar! https://www.facebook.com/watch/?v=198005298792451,0,Not misinformation,,
Vamos comprar seringas. Quando vamos ter vacinação se não temos nem isso?  https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2020/12/16/ministerio-da-saude-abre-licitacao-para-compra-de-seringas-e-agulhas.htm,0,Not misinformation,,
Médicos dão parecer sobre vacinas para covid-19.,0,Not misinformation,,
https://www.instagram.com/tv/CPk4nscgSSn/?utm_medium=share_sheet *Cai narrativa sobre a entrada da vacina da Pfizer no Brasil*,0,Not misinformation,,
Bolsonaro Desmente FAKE NEWS de Doria Sobre a VaChina e Pazuello https://youtu.be/ES0QTVxjp3I,0,Not misinformation,,
Entendem porque o ladrão descondenado quer obrigar o povo a vacinar contra a Vchina e fazer teste tbm.?,"2.3,4.1","Conspiracy,Alarmism",,
*Anvisa autoriza testes clínicos com vacina para covid-19 no Brasil* https://www.itaberabaemfoco.com.br/noticia/2784/anvisa-autoriza-testes-clinicos-com-vacina-para-covid-19-no-brasil,0,Not misinformation,,
Estados que alegam estar “no limite” aplicaram apenas 60% das vacinas recebidas https://terrabrasilnoticias.com/2021/03/estados-que-alegam-estar-no-limite-aplicaram-apenas-60-das-vacinas-recebidas/,2.2,Selective Reporting,,
"E outra eu falei que ele deu autonomia prós estados e municipios a realizarem

Lockdown
E vacinação compulsório

Sendo que ele mesmo é contra as medidas da lei que ele sancionou",4.5,Autonomy Rights,,
"Passaporte da vacina passa a ser obrigatório no Ceará a partir de hoje, 22 https://www.portalr10.com/noticia/83972/passaporte-da-vacina-passa-a-ser-obrigatorio-no-ceara-a-partir-de-hoje-22",0,Not misinformation,,
POR ISSO QUE ELES QUEREM TODOS VACINADOS.. PRA FICAR COM A IMUNIDADE BAIXA TBM..!! SÓ BURRO NÃO PERCEBEU ISSO AINDA..!!,"2.3,4.1","Conspiracy,Alarmism",,
"omissão é prevaricação fechar o negócio das vacinas e empenhar o dinheiro p isso, co mpreço superfaturado e usando intermediário é corrupção ativa mesmo","2.3,4.4","Conspiracy,Financial Misconduct",,
"Obrigado governador Camilo Santana, por ter feito o que o genocida não fez....   Com a negociação de 6 milhões de doses de vacinas... Anvisa autorizou a vacina da SPUTNIK  V",0,Not misinformation,,
"*[PUBLICOA SAÚDE] Ministério da Saúde amplia vacinação contra gripe para todos com mais de 6 meses - Publico A*

https://publicoa.com.br/publicoa-saude-ministerio-da-saude-amplia-vacinacao-contra-gripe-para-todos-com-mais-de-6-meses/",0,Not misinformation,,
"O óxido de grafeno nas vacinas explica o tremendo impacto no sistema imunológico da pessoa, as propriedades magnéticas que surgem, e as pioras que ocorrem quando se ativarem as antenas 5G. Não é brincadeira isso!  NÃO TOMEM ESSA DESGRAÇA!","3.1,4.1,4.2,6.2","Alternative Products/Therapies,Alarmism,Pseudoscientific Claims,Specific Side Effects",,
Deputado Hélio Negão está internado com embolia pulmonar e Bolsonaro suspeita de vacina ☛ https://terrabrasilnoticias.com/2021/12/deputado-helio-negao-esta-internado-com-embolia-pulmonar-e-bolsonaro-suspeita-de-vacina/,4.3,Correlation vs Causation,,
Bora vacinar nossas criançada,0,Not misinformation,,
A vacina é muito importante para nosso sistema imunológico,0,Not misinformation,,
Galera vacina de q ??? Eu juro q estou perdido .....,0,Not misinformation,,
"apos vacinado 💉💉💉💉💉, mais uma coincidencia ??????  https://terrabrasilnoticias.com/2021/12/cantor-sertanejo-e-internado-apos-sofrer-tres-paradas-cardiacas/",4.3,Correlation vs Causation,,
"Depois que vacinam obrigatoriamente o ""Mundo todo"", começam a ""PROIBIR"" vacinas. E ainda dizem que a vacina não é EXPERIMENTAL. E viva a ciência FALSA deles. VENDEDORES de vacinas. Infelizmente enganaram multidões.","2.3,4.1,4.4","Conspiracy,Alarmism,Financial Misconduct",,
Muito triste  Mais vítimas todos os dias das Vacinas da Nova Ordem Mundial Demônios  Força PUTIN nestes Laboratórios de Armas Biológicas,"2.3,4.1,6.2","Conspiracy,Alarmism,Specific Side Effects",,
"Toma Ivermectina, essa é a nossa vacina👍",3.2,Alternatives to Vaccination,,
"*VACINAÇÃO PARA PESSOAS ACIMA DE 12 ANOS SEGUE NESTA TERÇA-FEIRA*
https://campos24horas.com.br/noticia/vacinacao-para-pessoas-acima-de-12-anos-segue-nesta-terca-feira",0,Not misinformation,,
O direito de ir e vir não podeir de encontro ao direito da saúde coletiva. Não se vacinar caracteriza um atentado à saúde pública por omissão.,4.5,Autonomy Rights,,
https://gbrj.net/noticia/4161  Tentaram impedir a liberação de informação que seria mantida secreta por 55 anos. O primeiro lote de documentos mostra mais de 1.200 mortes por vacinas dentro dos primeiros 90 dias.,"2.4,6.2","Censorship,Specific Side Effects",,
Diretora de ONG diz que escolas deveriam constranger os pais de filhos não vacinadas https://terrabrasilnoticias.com/2022/02/diretora-de-ong-diz-que-escolas-deveriam-constranger-os-pais-de-filhos-nao-vacinadas/,0,Not misinformation,,
"Vacina dos melicianos socialistas mercenarios capitlistas. 
Tudo mentira,  seguindo os encinamentos de STALIN.","2.3,4.1","Conspiracy,Alarmism",,
Estão pipocando relatos desse tipo. Há páginas no Instagram que dão voz as vítimas das vacinas  https://instagram.com/jab_injuries_newzealand?utm_medium=copy_link  https://instagram.com/jab_injuries_australia?utm_medium=copy_link,"1.1,2.2","Anecdotal Evidence,Selective Reporting",,
Vai nessa tomar essas vacinas.,0,Not misinformation,,
SFI receberá remessa de 14 mil seringas para a campanha de vacinação contra a COVID nesta terça (19) https://www.tribunanf.com.br/sfi-recebera-remessa-de-14-mil-seringas-para-a-campanha-de-vacinacao-contra-a-covid-nesta-terca-19/,0,Not misinformation,,
noticia para acalmar as pessoas vacina não se faz em 2 meses,0,Not misinformation,,
Vacina COVID-19= Experimentos em Cobaias Humanos. 💉🧫🦠🧬☠️,"2.3,4.1","Conspiracy,Alarmism",,
"https://interativaradioweb.com/noticias/brasil/549729/1 *Os secretários de Saúde, Florentino Neto, e de Educação, Ellen Gera, anunciaram na manhã desta quinta -feira (27) o início da vacinação.*",0,Not misinformation,,
"*VACINAS BIVALENTE E MONOVALENTE CONTRA COVID DISPONÍVEIS*
https://campos24horas.com.br/noticia/vacinas-bivalente-e-monovalente-contra-a-covid-19-disponiveis",0,Not misinformation,,
Chegou a VACINA 🖕,0,Not misinformation,,
Conheça um efeito colateral incomum da 3ª dose da vacina da covid  https://www.portalr10.com/noticia/88792/conheca-um-efeito-colateral-incomum-da-3o-dose-da-vacina-da-covid,6.2,Specific Side Effects,,
"Pandemia de corrupção de governadores e prefeitos. Aquela q esquerdista não se importa. Eles estão muito focados implorando por vacinas, que mal tem vontade de ver a roubalheira. 🐄","2.3,4.4","Conspiracy,Financial Misconduct",,
Tu é muito trouxa mesmo a China desenvolve uma vacina faz a primeira fase faz a segunda fase e na terceira fase que é o teste em humanos ela não vai fazer na China vai fazer em São Paulo o seu laboratório particular 🇨🇳💉🐁🐀🐁🐀🤣😂,"2.1,2.3,4.1","Fabricated Studies,Conspiracy,Alarmism",,
Anvisa autoriza estudo no Brasil de dose de reforço da vacina da Pfizer https://www.jornaldoadvogado.com.br/noticia/10369/anvisa-autoriza-estudo-no-brasil-de-dose-de-reforco-da-vacina-da-pfizer,0,Not misinformation,,
https://tercalivre.com.br/mesmo-com-recorde-de-vacinacao-no-chile-santiago-decreta-lockdown/?fbclid=IwAR2CP_ACInOxSsugqu52vfBrWNclnL_uSgun8M7PtagjzqGniA5iZFswMaw Agora a narrativa é ficar em casa e “vacinado”,5.1,Imperfect Protection,,
"As vacinas poderiam ser compradas, estavam na última fase de testes por cientistas do mundo inteiro, mas Bolsonaro é mais inteligente que todos os cientistas né","2.3,4.1","Conspiracy,Alarmism",,
"Claro! É como as vacinas para adultos: Tuberculose, H1N1, Tifo, Hepatite, Tétano NINGUÉM PODE OBRIGAR NINGUÉM A TOMAR NADA, NEM NU KUW! MAS DÓRIA QUER PORQUE APRECIA PICADAS PENETRANTES",4.5,Autonomy Rights,,
Vacina quem quer,0,Not misinformation,,
Bom pra muitos energúmenos esquerdistas que vivem dizendo que após vacinação o número de casos caiu...,1.3,Poor Research Quality,,
VEJA O REAL MOTIVO PORQUE BOLSONARO NÃO QUER A VACINA.  MAS O DESESPERO TOMA CONTA   https://youtu.be/IZxRkeVYZgg,2.3,Conspiracy,,
A solução é vacina no braço e panelaco na rua. É isso,0,Not misinformation,,
Como vc tá em Portuga? Eles exigem ser vacinado?,0,Not misinformation,,
Mas isso eu não preciso fazer porque não há um movimento contra a vacina.,0,Not misinformation,,
"Inútil dizer que é  cristão e defender armas, tortura, execucao,  cultuar o estupro,.zombar das mortes de covid, nao comprar vacina, oxigenio, cortar verbas de farmacia,  remedios, cáncer 
Voce é inutil ou é  má fé mesmo monstra?🤔",0,Not misinformation,,
IFNMG barra entrada de aluna sem comprovante da vacina https://pleno.news/brasil/cidades/ifnmg-barra-entrada-de-aluna-sem-comprovante-da-vacina.html,0,Not misinformation,,
Pesquisadores começam a testar vacina contra Alzheimer https://terrabrasilnoticias.com/2021/11/pesquisadores-comecam-a-testar-vacina-contra-alzheimer/,0,Not misinformation,,
A vacina já tem registro na Anvisa e está disponível nas farmácias,0,Not misinformation,,
Parabéns Bolsonaro pelas vacinas e milhões para os Estados que vc liberou,0,Not misinformation,,
"Vcs sabiam que a Cruz Vermelha Americana diz que você não pode doar plasma sanguíneo se tiver recebido a vacina, porque a vacina remove os anticorpos do corpo ! Tudo aparecendo conforme avisamos","2.1,4.2,7.1","Fabricated Studies,Pseudoscientific Claims,Viral Myths",,
"Seja via vacina, ou tendo o vírus",5.3,Natural Immunity,,
"A lei que aprovaria a compra da vacina só foi votada em 8 de março de 2021, só depois dessa lei sancionada que o governo pôde executar a compra.",0,Not misinformation,,
a culpa da morte dele e de todas as pessoas por covid foi desse presidente genocida filha da puta que teve oportunidade de comprar vacina e rejeitou,2.3,Conspiracy,,
"Você está indo contra a ciência como bode? Polícia Civil e Federal mediante laudos, exames, estudos, atestaram que não foi homicídio.  Se você acredita na ciência das vacinas Covid, não pode desacreditar na ciência da Polícia Federal. Rsss..",1.4,Fallibility of Science,,
"A CHINA CRIOU O VÍRUS,VENDEU AS MÁSCARAS, OS TESTES,OS RESPIRADORES E AGORA QUER VENDER A VACINA. ISSO É UM DEBOCHE!!! 🤬🤬🤬🤬🤬","2.3,4.4","Conspiracy,Financial Misconduct",,
90% dr vacinados,0,Not misinformation,,
🎯🎯🎯fato! As últimas já sabem o que vai acontecer. Lembrando que os profissionais da educação não estão no grupo prioritário de vacinação.  Mas o capiroto quer colocar caminhoneiros para servir de moeda se troca contra uma possível greve.,"2.3,4.1","Conspiracy,Alarmism",,
Pregam vacinas como o milagre absoluto e rechaçam qualquer tipo de tratamento que vem dando certo para outros,"1.3,3.1","Poor Research Quality,Alternative Products/Therapies",,
"Bom, 65% de vacinados nao garante imunidade de rebanho. E eu rebato te perguntando pq que nos EUA e em ISRAEL a vacina funciona?","5.2,4.3","Herd Immunity,Correlation vs Causation",,
*VAI SER A DA CHINA:* Governo brasileiro vai usar vacina chinesa contra covid-19 no SUS  https://ecosdanoticia.net.br/2020/10/20/governo-brasileiro-vai-usar-vacina-chinesa-contra-covid-19-no-sus/,0,Not misinformation,,
